source_id,canonical_id,cell,status,role,mechanism_claims,effect_claims
WF-0395,WF-0395,L3.F,unassessed,primary_mechanism,,
WF-0395,WF-0395,L4.W,unassessed,primary_mechanism,,
WF-0395,WF-0395,L4.P,unassessed,primary_mechanism,,
WF-0395,WF-0395,L4.R,unassessed,primary_mechanism,,
WF-0395,WF-0395,L4.U,unassessed,primary_mechanism,,
WF-0395,WF-0395,L4.V,unassessed,primary_mechanism,,
WF-0395,WF-0395,L4.F,unassessed,primary_mechanism,,
WF-0395,WF-0395,L5.W,present,primary_mechanism,PC-024,
WF-0395,WF-0395,L5.P,unassessed,primary_mechanism,,
WF-0395,WF-0395,L5.R,present,primary_mechanism,PC-024,
WF-0395,WF-0395,L5.U,present,primary_mechanism,PC-024,
WF-0395,WF-0395,L5.V,unassessed,primary_mechanism,,
WF-0395,WF-0395,L5.F,present,primary_mechanism,PC-024,
WF-0469,WF-0469,L1.W,unassessed,primary_mechanism,,
WF-0469,WF-0469,L1.P,unassessed,primary_mechanism,,
WF-0469,WF-0469,L1.R,unassessed,primary_mechanism,,
WF-0469,WF-0469,L1.U,unassessed,primary_mechanism,,
WF-0469,WF-0469,L1.V,unassessed,primary_mechanism,,
WF-0469,WF-0469,L1.F,unassessed,primary_mechanism,,
WF-0469,WF-0469,L2.W,unassessed,primary_mechanism,,
WF-0469,WF-0469,L2.P,unassessed,primary_mechanism,,
WF-0469,WF-0469,L2.R,unassessed,primary_mechanism,,
WF-0469,WF-0469,L2.U,unassessed,primary_mechanism,,
WF-0469,WF-0469,L2.V,unassessed,primary_mechanism,,
WF-0469,WF-0469,L2.F,unassessed,primary_mechanism,,
WF-0469,WF-0469,L3.W,unassessed,primary_mechanism,,
WF-0469,WF-0469,L3.P,unassessed,primary_mechanism,,
WF-0469,WF-0469,L3.R,unassessed,primary_mechanism,,
WF-0469,WF-0469,L3.U,unassessed,primary_mechanism,,
WF-0469,WF-0469,L3.V,unassessed,primary_mechanism,,
WF-0469,WF-0469,L3.F,unassessed,primary_mechanism,,
WF-0469,WF-0469,L4.W,present,primary_mechanism,PC-044,
WF-0469,WF-0469,L4.P,unassessed,primary_mechanism,,
WF-0469,WF-0469,L4.R,present,primary_mechanism,PC-044,
WF-0469,WF-0469,L4.U,present,primary_mechanism,PC-044,
WF-0469,WF-0469,L4.V,unassessed,primary_mechanism,,
WF-0469,WF-0469,L4.F,unassessed,primary_mechanism,,
WF-0469,WF-0469,L5.W,unassessed,primary_mechanism,,
WF-0469,WF-0469,L5.P,unassessed,primary_mechanism,,
WF-0469,WF-0469,L5.R,unassessed,primary_mechanism,,
WF-0469,WF-0469,L5.U,unassessed,primary_mechanism,,
WF-0469,WF-0469,L5.V,unassessed,primary_mechanism,,
WF-0469,WF-0469,L5.F,unassessed,primary_mechanism,,
